account_id,msisdn,churn_status,profile_type,insight
O0N8-V41N0,9170337129,Churned,Network Quality,"**Network Quality Churn Insight:** This high-value customer ($4592 CLTV) churned despite subscribing to Operator B (Champion)'s premium ""Infinite Plus"" plan due to network issues in Rural Texas. Their extremely high data usage (118.86GB download) and significant OTT consumption (16.55GB) suggests streaming and connectivity problems in their area. They likely switched to Operator T's ""Go5G Next"" which offers better network coverage in rural areas."
W705-B8822,9160287039,Churned,Feature Deficiency,"**Feature Deficiency Churn Insight:** Customer churned from Operator B (Champion)'s ""5GB Plan"" Individual plan due to feature limitations despite acceptable satisfaction score (2/5). Analysis shows heavy international usage (32 minutes, 7.15GB total international data) and high OTT consumption (18.93GB), suggesting they switched to Operator T's ""Go5G Plus Military"" which offers better streaming quality (4K UHD)."
C3RK-09RV2,9115175649,Churned,Feature Deficiency,"**Feature Deficiency Churn Insight:** Customer churned from Operator B (Champion)'s ""5GB Plan"" Individual plan due to feature limitations despite acceptable satisfaction score (2/5). Analysis shows heavy international usage (31 minutes, 8.59GB total international data) and high OTT consumption (10.06GB), suggesting they switched to Operator T's ""Go5G Plus Military"" which offers better streaming quality (4K UHD)."
4M7H-JG7EQ,9140855462,Churned,Customer Service,"**Customer Service Churn Insight:** This customer churned primarily due to service quality issues, evidenced by the extremely low satisfaction score (1/5) and high number of complaints (7) over a 24-month relationship. Despite subscribing to Operator B (Champion)'s premium ""Infinite Ultimate"" plan, they likely switched to Operator T's ""Go5G Plus"" which offers better customer service."
2A16-G162U,9191268708,Churned,Feature Deficiency,"**Feature Deficiency Churn Insight:** Customer churned from Operator B (Champion)'s ""5GB Plan"" Individual plan due to feature limitations despite acceptable satisfaction score (3/5). Analysis shows heavy international usage (90 minutes, 2.39GB total international data) and high OTT consumption (11.64GB), suggesting they switched to Operator T's ""Go5G Plus Military"" which offers better streaming quality (4K UHD)."
GYV6-AQ2T2,9135879131,Churned,Price Sensitive,"**Price-Sensitive Churn Insight:** Customer churned from Operator B (Champion)'s ""Infinite Plus"" ($70) due to price sensitivity. Analysis suggests they likely switched to Operator D's ""Truly Unlimited +"" which offers $55.00 monthly savings while still providing sufficient data for their usage pattern (17.63GB monthly)."
G1MV-X80P3,9164407279,Churned,Price Sensitive,"**Price-Sensitive Churn Insight:** Customer churned from Operator B (Champion)'s ""Infinite Ultimate"" ($50) due to price sensitivity. Analysis suggests they likely switched to Operator D's ""Truly Unlimited +"" which offers $65.00 monthly savings while still providing sufficient data for their usage pattern (35.57GB monthly)."
ZE2P-ZUJ3I,9131279549,Churned,Network Quality,"**Network Quality Churn Insight:** This high-value customer ($9330 CLTV) churned despite subscribing to Operator B (Champion)'s premium ""Infinite Plus"" plan due to network issues in Rural California. Their extremely high data usage (94.03GB download) and significant OTT consumption (20.73GB) suggests streaming and connectivity problems in their area. They likely switched to Operator T's ""Go5G Next"" which offers better network coverage in rural areas."
DIY4-BMTLA,9129607630,Churned,Network Quality,"**Network Quality Churn Insight:** This high-value customer ($5153 CLTV) churned despite subscribing to Operator B (Champion)'s premium ""Infinite Ultimate"" plan due to network issues in Rural Texas. Their extremely high data usage (135.23GB download) and significant OTT consumption (25.34GB) suggests streaming and connectivity problems in their area. They likely switched to Operator T's ""Go5G Next"" which offers better network coverage in rural areas."
IB4B-E3SA8,9101280040,Churned,Feature Deficiency,"**Feature Deficiency Churn Insight:** Customer churned from Operator B (Champion)'s ""5GB Plan"" Individual plan due to feature limitations despite acceptable satisfaction score (2/5). Analysis shows heavy international usage (35 minutes, 4.11GB total international data) and high OTT consumption (10.34GB), suggesting they switched to Operator T's ""Go5G Plus Military"" which offers better streaming quality (4K UHD)."
O5Y6-5BK84,9199486564,Churned,Price Sensitive,"**Price-Sensitive Churn Insight:** Customer churned from Operator B (Champion)'s ""Infinite Plus"" ($70) due to price sensitivity. Analysis suggests they likely switched to Operator D's ""Truly Unlimited +"" which offers $55.00 monthly savings while still providing sufficient data for their usage pattern (47.83GB monthly)."
1HR1-1E3TM,9169764248,Churned,Feature Deficiency,"**Feature Deficiency Churn Insight:** Customer churned from Operator B (Champion)'s ""5GB Plan"" Individual plan due to feature limitations despite acceptable satisfaction score (3/5). Analysis shows heavy international usage (94 minutes, 8.13GB total international data) and high OTT consumption (16.12GB), suggesting they switched to Operator T's ""Go5G Plus Military"" which offers better streaming quality (4K UHD)."
A85R-NQSH6,9172970985,At Risk,At Risk,"**At-Risk Customer Insight:** This medium-value customer ($4917 CLTV) shows moderate churn risk (Score: 78) despite having no immediate issues. The moderate satisfaction score (2/5) and average complaints (1) indicate potential dissatisfaction with value received for the $56.67 price point for Operator B (Champion)'s ""Infinite Ultimate"" plan. Operator A's ""Operator A Unlimited 
Starter® SL"" offers $30.00 monthly savings with comparable features, making this customer vulnerable to targeted competitor offers."
QH6K-JGRCD,9133672705,At Risk,At Risk,"**At-Risk Customer Insight:** This medium-value customer ($4113 CLTV) shows moderate churn risk (Score: 72) despite having no immediate issues. The moderate satisfaction score (3/5) and average complaints (3) indicate potential dissatisfaction with value received for the $70 price point for Operator B (Champion)'s ""Infinite Plus"" plan. Operator A's ""Operator A Unlimited 
Starter® SL"" offers $35.00 monthly savings with comparable features, making this customer vulnerable to targeted competitor offers."
WZIH-BHYTO,9155601665,At Risk,At Risk,"**At-Risk Customer Insight:** This medium-value customer ($5003 CLTV) shows moderate churn risk (Score: 63) despite having no immediate issues. The moderate satisfaction score (2/5) and average complaints (3) indicate potential dissatisfaction with value received for the $57.5 price point for Operator B (Champion)'s ""Infinite Plus"" plan. Operator A's ""Operator A Unlimited 
Starter® SL"" offers $35.00 monthly savings with comparable features, making this customer vulnerable to targeted competitor offers."
ABUC-9ZR5E,9183024919,Not Churned,Loyal Customer,"**Loyal Customer Insight:** This high-value family & cug plan customer ($11146 CLTV) shows strong loyalty indicators with excellent satisfaction (5/5) and minimal complaints (1) despite heavy usage across all services. They fully utilize the premium features of Operator B (Champion)'s ""Infinite Ultimate"" plan including high data consumption (177.39GB), international usage, and extensive OTT streaming (39.94GB). Our analysis indicates they value the optimum combination of price and features in our 'Best Value' plan, which competitors cannot easily match."
Z104-C2IMH,9155070150,Not Churned,Loyal Customer,"**Loyal Customer Insight:** This high-value individual plan customer ($5742 CLTV) shows strong loyalty indicators with excellent satisfaction (4/5) and minimal complaints (0) despite heavy usage across all services. They fully utilize the premium features of Operator B (Champion)'s ""Infinite Ultimate"" plan including high data consumption (178.97GB), international usage, and extensive OTT streaming (30.90GB). Our analysis indicates they value the optimum combination of price and features in our 'Best Value' plan, which competitors cannot easily match."
1QEI-JJK0B,9178954565,Not Churned,Loyal Customer,"**Loyal Customer Insight:** This high-value individual plan customer ($7152 CLTV) shows strong loyalty indicators with excellent satisfaction (4/5) and minimal complaints (0) despite heavy usage across all services. They fully utilize the premium features of Operator B (Champion)'s ""Infinite Ultimate"" plan including high data consumption (153.16GB), international usage, and extensive OTT streaming (35.20GB). Our analysis indicates they value the optimum combination of price and features in our 'Best Value' plan, which competitors cannot easily match."
I2GN-WH96X,9135801851,Churned,Customer Service,"**Customer Service Churn Insight:** This customer churned primarily due to service quality issues, evidenced by the extremely low satisfaction score (1/5) and high number of complaints (6) over a 15-month relationship. Despite subscribing to Operator B (Champion)'s premium ""Infinite Plus"" plan, they likely switched to Operator T's ""Go5G Plus"" which offers better customer service."
EJXQ-SZI0L,9165369279,At Risk,At Risk,"**At-Risk Customer Insight:** This medium-value customer ($4589 CLTV) shows moderate churn risk (Score: 70) despite having no immediate issues. The moderate satisfaction score (3/5) and average complaints (2) indicate potential dissatisfaction with value received for the $57.5 price point for Operator B (Champion)'s ""Infinite Plus"" plan. Operator A's ""Operator A Unlimited 
Starter® SL"" offers $35.00 monthly savings with comparable features, making this customer vulnerable to targeted competitor offers."
