Customer Billing Account.CustomerBillingAccount.ID,Digital Identity.NetworkCredential.ID (MSISDN),Plan ID,productOffering.planType,Customer Plan Name,productOffering.businessType,productOffering.market segment,productOffering.customerType,Price,Activation Fee,Customer Subscription Start Date,Customer subscription end date,Length of customer relationship (In Months),Subscription Status,Time Since last purchase or engagement (In Months),Party.Party Demographic.PartyDemographicValue.value(Age),Party.Individual.gender,Party.Party Demographic.PartyDemographicValue.value(Income Level),Party.Party Demographic.PartyDemographicValue.value(Education),Individual.maritalStatus (Family Structure),Location.Geographic Place.GeographicState.name,Age Group,VIP Group,No Of Lines,Usage From Period,Usage To Period,Product.Networkproduct.ConsumptionSummary.value (Data Upload (In GB)),Product.Networkproduct.ConsumptionSummary.value (Data Download (In GB)),Product.Networkproduct.ConsumptionSummary.value Voice (in Minutes),Product.Networkproduct.ConsumptionSummary.value (SMS (In Numbers)),Product.Networkproduct.ConsumptionSummary.value (International Roaming Voice (In Minutes),Product.Networkproduct.ConsumptionSummary.value (International Roaming Data Upload (In GB)),Product.Networkproduct.ConsumptionSummary.value (International Romaing Data Download (In GB)),Product.Networkproduct.ConsumptionSummary.value (International Romaing SMS),Product.Networkproduct.ConsumptionSummary.value (Consumed OTT usage (In GB)),Product.Networkproduct.ConsumptionSummary.value (Cloud Storage),"Rating Group (Google, Youtube)",At Risk Customer(Based on usage or behaviour patterns),Number of Compaints Raised,Churn Category,Reason Of Churn,Churn Status,Churn Score,CLTV,Contract,Satisfaction Score (Out of 5)
LITX-A1BIV,9192387195,POCH002,voice and data,Infinite Plus,prepaid,General,Family & CUG,70,35,05-Jul-22,23-Nov-24,29,Inactive,4,42,Female,High,College,Married,Rural Texas,Middle Aged,Y,3,01-Jan-25,31-Jan-25,25.06,98.40,103,71,0,0.00,0.00,0,20.93,0,Youtube,No,6,Network Quality,Network coverage and speed issues in their location,Churned,73,11591,N,3
9XQ4-36Y3J,9159057888,POCH045,voice and data,5GB Plan,prepaid,General,Individual,40,35,18-Sep-23,20-Dec-24,15,Inactive,3,43,Female,High,College,Family,Dallas,Middle Aged,Y,1,01-Jan-25,31-Jan-25,18.54,110.83,418,92,34,0.91,5.77,17,21.85,0,Youtube,No,4,Feature Deficiency,Competitor offered better streaming quality and international options,Churned,70,8881,N,2
MHW4-JS5NB,9138803849,POCH035,voice and data,Infinite Ultimate,prepaid,Military and veterans,Family & CUG,56.67,35,07-Oct-22,09-Jul-24,21,Inactive,8,22,Male,Low,College,Single,Dallas,Young,N,1,01-Jan-25,31-Jan-25,9.63,40.27,113,19,0,0.00,0.00,0,0.18,0,Youtube,No,4,Price Sensitive,Price sensitivity,Churned,85,1052,N,3
ZZYF-9WT8R,9146667194,POCH042,voice and data,Infinite Ultimate,prepaid,First responders,Family & CUG,67.5,35,08-Apr-22,15-Jul-24,27,Inactive,8,31,Female,Low,High School,Single,Dallas,Young,N,3,01-Jan-25,31-Jan-25,3.41,23.42,137,26,0,0.00,0.00,0,4.84,0,Youtube,No,5,Price Sensitive,Price sensitivity,Churned,82,1349,N,1
5BOA-0X6MI,9193156404,POCH026,voice and data,Infinite Ultimate,prepaid,General,Family & CUG,55,35,21-Feb-22,17-Sep-24,31,Inactive,6,50,Female,High,Professional,Family,Rural Texas,Middle Aged,Y,1,01-Jan-25,31-Jan-25,19.93,87.99,219,49,0,0.00,0.00,0,21.84,0,Youtube,No,5,Network Quality,Network coverage and speed issues in their location,Churned,76,7729,N,1
6SU9-EE5K7,9114287832,POCH037,voice and data,Infinite Ultimate,prepaid,Teachers,Individual,80,35,08-Feb-23,05-Jul-24,17,Inactive,8,58,Female,Medium,Professional,Married,Las Vegas,Senior,N,2,01-Jan-25,31-Jan-25,16.24,49.15,457,98,0,0.00,0.00,0,16.04,0,Google,No,6,Customer Service,Multiple unresolved complaints and poor customer service,Churned,95,4162,N,1
7G0R-3ELRY,9197762670,POCH045,voice and data,5GB Plan,prepaid,General,Individual,40,35,22-Sep-23,05-Nov-24,13,Inactive,4,44,Female,Medium,Professional,Family,Dallas,Middle Aged,N,1,01-Jan-25,31-Jan-25,17.25,87.42,222,62,66,1.82,4.12,40,20.60,0,Youtube,No,3,Feature Deficiency,Competitor offered better streaming quality and international options,Churned,75,4934,N,2
39WR-4IN96,9144429379,POCH023,voice and data,Infinite Ultimate,prepaid,General,Individual,90,35,29-Nov-22,16-Jul-24,19,Inactive,8,23,Male,Medium,High School,Single,Dallas,Young,N,4,01-Jan-25,31-Jan-25,8.92,27.69,111,36,0,0.00,0.00,0,3.29,0,Google,No,3,Price Sensitive,Price sensitivity,Churned,75,5643,N,2
61K9-ST8C0,9102601235,POCH049,voice and data,100GB Plan,prepaid,General,Individual,80,35,14-Oct-23,07-Aug-24,9,Inactive,7,50,Male,High,Professional,Married,Las Vegas,Middle Aged,Y,4,01-Jan-25,31-Jan-25,13.70,96.97,470,78,0,0.00,0.00,0,6.78,0,Youtube,No,8,Customer Service,Multiple unresolved complaints and poor customer service,Churned,71,10143,N,1
2XFN-IMQ03,9120591958,POCH019,voice and data,Infinite Plus,prepaid,First responders,Individual,70,35,23-Jun-22,01-Sep-24,26,Inactive,6,44,Female,High,College,Family,Los Angeles,Middle Aged,Y,3,01-Jan-25,31-Jan-25,17.99,55.34,469,132,0,0.00,0.00,0,9.70,0,Youtube,No,8,Customer Service,Multiple unresolved complaints and poor customer service,Churned,78,8973,N,2
